Disease1,Disease2,Sim
88,141,0.030769231
88,142,0.172413793
88,149,0.135313531
88,154,0.066176471
88,155,0.084870849
88,158,0.123287671
88,161,0.081850534
88,166,0.075
88,169,0.032520325
88,170,0.024896266
88,171,0.091633466
88,174,0.025210084
88,175,0.024390244
88,179,0.167938931
88,182,0.128205128
88,184,0.120772947
88,185,0.090909091
88,189,0.022988506
88,193,0.08510638300000001
88,194,0.076677316
88,195,0.052631579000000005
88,200,0.052631579000000005
88,202,0.139534884
88,204,0.4
88,208,0.091633466
88,214,0.024390244
88,217,0.131868132
88,219,0.034482759
88,221,0.136094675
88,223,0.156193896
88,225,0.139534884
88,227,0.09561753
88,233,0.024390244
88,234,0.11291091
88,235,0.083870968
88,240,0.127725857
88,248,0.075
88,249,0.024096386
88,251,0.082802548
88,256,0.089552239
88,258,0.111455108
88,271,0.092307692
88,276,0.078947368
88,277,0.382352941
88,278,0.334525939
88,280,0.047619048
88,290,0.294117647
88,291,0.103448276
88,293,0.052631579000000005
88,296,0.052631579000000005
88,297,0.12244898
88,302,0.08450704199999999
88,303,0.09561753
88,304,0.022900763
88,306,0.227799228
88,309,0.092307692
88,316,0.042857143
88,322,0.030534351
88,324,0.119777159
88,325,0.34375
88,335,0.062283737
88,338,0.07615894
88,345,0.061643836
88,348,0.034482759
88,349,0.067741935
88,351,0.123877917
88,352,0.098360656
88,357,0.12244898
88,359,0.024896266
88,360,0.069271758
88,361,0.060402685
88,363,0.06870229
88,364,0.03125
88,366,0.080082136
88,371,0.061643836
88,373,0.069230769
88,376,0.046052632
88,379,0.025316456
88,380,0.08450704199999999
88,381,0.042372881
88,387,0.049180328
88,389,0.033613445
88,390,0.432432432
88,401,0.134453782
88,403,0.065217391
88,405,0.052631579000000005
88,409,0.033613445
88,410,0.083044983
88,415,0.068376068
88,424,0.11291091
88,429,0.460526316
88,430,0.136212625
88,435,0.08141962400000001
88,436,0.09561753
88,437,0.052631579000000005
88,438,0.050847458
88,442,0.030188679
88,444,0.017998941
88,450,0.033333333
88,452,0.057462090999999986
88,453,0.369863014
89,1,0.244094488
89,9,0.011857708
89,17,0.027522936
89,21,0.14733542300000002
89,22,0.048433048
89,35,0.036437247
89,37,0.017730496000000002
89,40,0.007874016
89,44,0.098181818
89,45,0.011857708
89,50,0.02970297
89,51,0.011857708
89,54,0.050847458
89,74,0.096418733
89,79,0.03180212
89,83,0.011857708
89,87,0.139442231
89,96,0.016835017
89,98,0.139442231
89,100,0.014577259
89,118,0.024
89,119,0.118110236
89,123,0.00589391
89,125,0.021077283
89,128,0.071240106
89,136,0.019920319
89,140,0.028571429
89,153,0.051359517
89,156,0.255060729
89,164,0.007874016
89,167,0.139442231
89,172,0.007874016
89,173,0.109311741
89,178,0.036437247
89,180,0.087947883
89,181,0.059760956
89,187,0.03180212
89,188,0.011857708
89,196,0.12195122
89,201,0.036437247
89,205,0.139442231
89,207,0.009118541
89,220,0.02425876
89,222,0.011857708
89,228,0.014084507
89,236,0.036437247
89,241,0.026548673
89,243,0.025069638
89,250,0.03180212
89,252,0.03180212
89,267,0.053968254000000014
89,269,0.019920319
89,270,0.029126214
89,272,0.007874016
89,283,0.182711198
89,286,0.019920319
89,299,0.019920319
89,310,0.029508197000000007
89,311,0.025352113
89,312,0.019920319
89,313,0.032727273
89,314,0.054662379
89,319,0.014409222
89,321,0.076923077
89,323,0.025936599
89,332,0.036437247
89,333,0.007874016
89,334,0.056478405
89,337,0.011857708
89,339,0.159322034
89,340,0.022556391
89,341,0.02425876
89,342,0.011857708
89,344,0.025936599
89,346,0.019920319
89,347,0.011857708
89,349,0.022332506
89,353,0.025352113
89,358,0.244094488
89,367,0.036437247
89,368,0.204747774
89,385,0.007874016
89,388,0.019920319
89,397,0.08300395299999999
89,402,0.139442231
89,411,0.011857708
89,414,0.023376623
89,417,0.027863777000000003
89,422,0.036437247
89,427,0.018867925
89,432,0.011857708
89,434,0.054662379
89,439,0.109311741
89,446,0.007874016
89,448,0.012787724
89,449,0.019920319
90,73,0.047619048
90,80,0.04
90,88,0.033898305
90,97,0.029126214
90,105,0.375
90,126,0.048780488
90,139,0.17857142899999998
90,185,0.17857142899999998
90,191,0.035714286
90,195,0.1
90,277,0.048780488
90,293,0.1
90,296,0.1
90,348,0.064516129
90,381,0.0390625
90,405,0.1
90,429,0.040816327
90,437,0.1
90,438,0.046875
90,442,0.050955414
91,3,0.108433735
91,22,0.069767442
91,31,0.139534884
91,57,0.151898734
91,60,0.112149533
91,65,0.053333333
91,77,0.07422680400000001
91,93,0.310344828
91,106,0.09202454
91,116,0.0375
91,157,0.105263158
91,161,0.106508876
91,163,0.150943396
91,168,0.103448276
91,175,0.059701493
91,197,0.12
91,212,0.139534884
91,217,0.037267081
91,224,0.144578313
91,233,0.059701493
91,235,0.090909091
91,240,0.08612440199999999
91,244,0.176470588
91,257,0.060606061
91,260,0.145015106
91,282,0.147540984
91,288,0.090909091
91,294,0.147540984
91,301,0.2
91,304,0.053333333
91,335,0.13559322
91,343,0.085714286
91,369,0.044117647
91,375,0.388888889
91,396,0.7241379309999999
91,407,0.310344828
91,415,0.10041841
92,0,0.211538462
92,2,0.037878788
92,4,0.385714286
92,6,0.156146179
92,10,0.05625
92,12,0.019480519
92,13,0.144927536
92,14,0.040540541
92,16,0.07643312099999999
92,23,0.044444444000000013
92,26,0.13989637300000002
92,30,0.065693431
92,31,0.061371841
92,33,0.027874564
92,36,0.080536913
92,38,0.05625
92,41,0.04
92,53,0.123287671
92,56,0.032315977999999995
92,57,0.019607843
92,59,0.034482759
92,61,0.117647059
92,62,0.070840198
92,63,0.026143791
92,64,0.265151515
92,65,0.013422819
92,66,0.118421053
92,69,0.056962025
92,70,0.144927536
92,71,0.065693431
92,75,0.094637224
92,77,0.120358515
92,80,0.197674419
92,84,0.04293381
92,86,0.013422819
92,88,0.178947368
92,95,0.088235294
92,101,0.029850746
92,104,0.048
92,107,0.202346041
92,109,0.05625
92,112,0.040268456
92,113,0.123287671
92,116,0.012987013
92,126,0.064935065
92,127,0.033210332
92,129,0.218181818
92,130,0.079470199
92,132,0.204819277
92,135,0.020618557
92,138,0.024691358
92,141,0.054054054
92,142,0.067164179
92,143,0.037094281
92,144,0.045454545
92,147,0.045454545
92,149,0.309734513
92,151,0.011070111
92,154,0.12987013
92,155,0.153094463
92,158,0.091463415
92,161,0.05362776
92,163,0.019543974
92,166,0.144927536
92,169,0.08510638300000001
92,170,0.086642599
92,171,0.059233449
92,174,0.02189781
92,175,0.014184397
92,179,0.127516779
92,182,0.088888889
92,184,0.226463104
92,189,0.04040404
92,193,0.20754717
92,194,0.051575931
92,199,0.067164179
92,200,0.045454545
92,202,0.102040816
92,204,0.083916084
92,206,0.086330935
92,208,0.059233449
92,210,0.067164179
92,211,0.025641026
92,214,0.014184397
92,217,0.097087379
92,219,0.029850746
92,221,0.274611399
92,223,0.357710652
92,225,0.102040816
92,227,0.06271777
92,229,0.089552239
92,233,0.014184397
92,234,0.202346041
92,235,0.057803468
92,238,0.06428571400000001
92,240,0.294117647
92,246,0.063829787
92,247,0.034482759
92,248,0.144927536
92,249,0.042105263
92,251,0.049723757
92,255,0.033210332
92,256,0.197368421
92,258,0.26183844
92,260,0.007974482
92,271,0.060810811
92,276,0.052941176
92,277,0.084415584
92,278,0.182250396
92,280,0.034722222000000004
92,284,0.023809524
92,285,0.059016393
92,290,0.071428571
92,291,0.067164179
92,292,0.063380282
92,297,0.090909091
92,302,0.05625
92,303,0.06271777
92,304,0.013422819
92,306,0.159322034
92,309,0.060810811
92,316,0.03164557
92,322,0.060402685
92,324,0.351898734
92,325,0.102739726
92,327,0.009208103
92,328,0.029850746
92,335,0.036923077
92,336,0.089552239
92,338,0.085798817
92,345,0.12195122
92,349,0.043352601
92,351,0.28139904600000004
92,352,0.214285714
92,354,0.022222222000000003
92,357,0.090909091
92,359,0.086642599
92,360,0.067716535
92,361,0.119760479
92,363,0.040268456
92,364,0.02739726
92,365,0.037974684
92,366,0.048300537
92,370,0.034883721
92,371,0.12195122
92,373,0.040540541
92,376,0.035294118
92,379,0.017045455
92,380,0.05625
92,381,0.018382353
92,384,0.045454545
92,387,0.042857143
92,389,0.065693431
92,390,0.36453202
92,393,0.014084507
92,394,0.191780822
92,399,0.038961039
92,401,0.065693431
92,403,0.128205128
92,409,0.065693431
92,410,0.092307692
92,415,0.046511628
92,424,0.202346041
92,429,0.07647058799999999
92,430,0.329376855
92,433,0.027972028
92,435,0.078039927
92,436,0.06271777
92,438,0.022058824
92,444,0.043178686
92,447,0.038961039
92,450,0.028985507
92,452,0.094488189
92,453,0.219512195
93,3,0.185185185
93,22,0.095238095
93,31,0.24
93,57,0.233766234
93,60,0.171428571
93,65,0.08219178099999999
93,77,0.125786164
93,91,0.310344828
93,106,0.16981132100000002
93,116,0.064102564
93,157,0.16071428599999998
93,161,0.181818182
93,163,0.232258065
93,168,0.14285714300000002
93,175,0.092307692
93,197,0.479452055
93,212,0.214285714
93,217,0.063694268
93,224,0.222222222
93,233,0.092307692
93,235,0.154639175
93,240,0.146341463
93,244,0.636363636
93,257,0.09375
93,260,0.222910217
93,282,0.5932203389999999
93,288,0.167701863
93,294,0.254237288
93,301,0.310344828
93,304,0.08219178099999999
93,335,0.208092486
93,343,0.117647059
93,369,0.075757576
93,375,0.257142857
93,396,0.428571429
93,407,0.428571429
93,415,0.153191489
94,8,0.077071291
94,18,0.112676056
94,100,0.06097561
94,106,0.075471698
94,108,0.103896104
94,158,0.090909091
94,226,0.106666667
94,243,0.069767442
94,253,0.114285714
94,254,0.108108108
94,267,0.106666667
94,274,0.103448276
94,300,0.08219178099999999
94,314,0.108108108
94,353,0.070588235
94,375,0.114285714
94,434,0.108108108
94,445,0.077071291
94,451,0.289156627
95,0,0.144067797
95,6,0.022222222000000003
95,16,0.033613445
95,26,0.090322581
95,30,0.04040404
95,31,0.134328358
95,53,0.027777778
95,56,0.024691358
95,59,0.102941176
95,62,0.103296703
95,66,0.087719298
95,71,0.04040404
95,77,0.085850556
95,80,0.402985075
95,88,0.342105263
95,92,0.088235294
95,107,0.093872962
95,113,0.027777778
95,126,0.08620689699999999
95,132,0.421875
95,141,0.036363636
95,142,0.291666667
95,149,0.102661597
95,155,0.116883117
95,161,0.112033195
95,169,0.038834951
95,170,0.029850746
95,171,0.127962085
95,174,0.03030303
95,179,0.216216216
95,182,0.175257732
95,184,0.099428571
95,189,0.027149321
95,193,0.024793388
95,200,0.063829787
95,204,0.20952381
95,208,0.127962085
95,219,0.041666667
95,221,0.110070258
95,223,0.098532495
95,234,0.093872962
95,235,0.111111111
95,240,0.096085409
95,249,0.028708134
95,251,0.120204604
95,277,0.224137931
95,278,0.173277662
95,290,0.551724138
95,306,0.123287671
95,322,0.036036036
95,324,0.08463949800000001
95,325,0.481481481
95,338,0.103053435
95,349,0.092592593
95,351,0.098532495
95,357,0.157480315
95,359,0.029850746
95,360,0.097308489
95,364,0.037037037
95,366,0.115479115
95,376,0.022727273
95,381,0.025510204
95,387,0.05882352900000001
95,389,0.04040404
95,390,0.363636364
95,401,0.04040404
95,409,0.04040404
95,424,0.093872962
95,429,0.5
95,430,0.103448276
95,435,0.117794486
95,438,0.030612245
95,444,0.021669853
95,450,0.04
95,453,0.222222222
96,1,0.016835017
96,9,0.182432432
96,17,0.12972973
96,21,0.033149171
96,22,0.203045685
96,33,0.018292683
96,34,0.027027027
96,35,0.110344828
96,37,0.107692308
96,40,0.131313131
96,42,0.019736842
96,44,0.037735849
96,45,0.182432432
96,49,0.019736842
96,50,0.25433526
96,51,0.101351351
96,54,0.023668639
96,63,0.027322404
96,72,0.095541401
96,74,0.049261084
96,75,0.015463918
96,76,0.05945945900000001
96,79,0.073619632
96,83,0.101351351
96,84,0.012779553
96,87,0.027210884
96,89,0.016835017
96,98,0.027210884
96,100,0.155440415
96,118,0.057416268
96,119,0.016835017
96,123,0.065546218
96,125,0.157446809
96,128,0.028436019
96,129,0.024154589
96,135,0.026785714
96,136,0.28571428600000004
96,140,0.234636872
96,145,0.020408163
96,148,0.012345678999999998
96,153,0.144385027
96,156,0.04137931
96,164,0.016835017
96,167,0.027210884
96,172,0.077441077
96,173,0.04137931
96,178,0.110344828
96,180,0.034285714
96,181,0.027210884
96,187,0.073619632
96,188,0.101351351
96,194,0.013274336
96,196,0.060606061
96,201,0.110344828
96,205,0.027210884
96,207,0.08064516099999999
96,220,0.077294686
96,222,0.101351351
96,227,0.018292683
96,228,0.020100503
96,236,0.110344828
96,241,0.455497382
96,243,0.059701493
96,247,0.04
96,250,0.073619632
96,252,0.073619632
96,258,0.012711864
96,267,0.189944134
96,269,0.28571428600000004
96,270,0.130681818
96,272,0.131313131
96,279,0.015228426000000003
96,283,0.01512605
96,285,0.016483516
96,286,0.28571428600000004
96,299,0.06802721099999999
96,303,0.018292683
96,308,0.009584665
96,310,0.017241378999999998
96,311,0.43718593
96,312,0.149659864
96,313,0.188679245
96,314,0.056497175
96,319,0.020512821
96,320,0.06010929
96,321,0.058479532
96,323,0.425641026
96,324,0.018382353
96,332,0.110344828
96,333,0.077441077
96,334,0.156976744
96,337,0.182432432
96,339,0.059171598
96,340,0.393665158
96,341,0.077294686
96,342,0.02027027
96,344,0.184615385
96,346,0.149659864
96,347,0.182432432
96,349,0.02690583
96,353,0.060301508
96,356,0.012084592
96,358,0.016835017
96,362,0.038251366
96,367,0.110344828
96,368,0.031578947
96,370,0.049773756
96,374,0.010416667
96,379,0.03930131
96,385,0.239057239
96,388,0.027210884
96,397,0.02027027
96,402,0.027210884
96,404,0.010498688
96,408,0.041916168
96,410,0.014851485
96,411,0.101351351
96,414,0.154205607
96,417,0.032786885
96,422,0.110344828
96,427,0.13636363599999998
96,432,0.101351351
96,433,0.036809816
96,434,0.271186441
96,436,0.018292683
96,439,0.04137931
96,442,0.016853933
96,446,0.077441077
96,448,0.331797235
96,449,0.28571428600000004
96,452,0.008839779
97,3,0.072580645
97,5,0.168
97,10,0.165354331
97,16,0.016129031999999998
97,19,0.096551724
97,27,0.035587189
97,29,0.140186916
97,43,0.05882352900000001
97,47,0.140186916
97,52,0.012244898
97,54,0.053097345
97,55,0.089108911
97,59,0.021276596
97,60,0.02027027
97,67,0.079646018
97,69,0.07200000000000001
97,74,0.046153846
97,79,0.054545455
97,81,0.050505051
97,86,0.103448276
97,90,0.029126214
97,99,0.013953488
97,103,0.06201550400000001
97,106,0.024489796
97,108,0.05
97,112,0.051724138
97,114,0.52293578
97,117,0.06201550400000001
97,118,0.045112782
97,120,0.03960396
97,122,0.191666667
97,125,0.034246575
97,130,0.042372881
97,133,0.181818182
97,134,0.094736842
97,137,0.010817308
97,146,0.05882352900000001
97,148,0.054794521
97,149,0.036630037
97,153,0.06147541
97,157,0.058064516
97,159,0.089108911
97,160,0.052631579000000005
97,161,0.023904382
97,169,0.018518519
97,176,0.013953488
97,177,0.018018018
97,187,0.054545455
97,191,0.528455285
97,192,0.043859649
97,212,0.07086614200000001
97,214,0.037037037
97,218,0.050505051
97,226,0.050847458
97,232,0.028571429
97,235,0.078571429
97,245,0.018018018
97,250,0.054545455
97,252,0.054545455
97,259,0.026548673
97,271,0.07826087
97,275,0.043859649
97,276,0.218978102
97,280,0.135135135
97,281,0.089108911
97,284,0.037037037
97,288,0.024291498
97,309,0.07826087
97,310,0.051948052
97,315,0.05882352900000001
97,316,0.07200000000000001
97,319,0.009920635
97,330,0.014018692
97,335,0.073359073
97,340,0.043165468
97,344,0.047619048
97,353,0.046875
97,355,0.08256880700000001
97,363,0.051724138
97,368,0.048582996
97,376,0.02189781
97,377,0.015625
97,379,0.020979021
97,382,0.230088496
97,383,0.09009009
97,391,0.014018692
97,392,0.011904762
97,394,0.044247788
97,395,0.017857143
97,404,0.048484848
97,413,0.024793388
97,414,0.033210332
97,415,0.168224299
97,417,0.05
97,421,0.230088496
97,423,0.094736842
97,426,0.05882352900000001
97,440,0.079646018
97,443,0.011904762
97,451,0.047619048
98,1,0.139442231
98,9,0.024
98,17,0.037037037
98,21,0.417721519
98,22,0.057471264
98,35,0.049180328
98,37,0.028673835
98,40,0.019920319
98,44,0.352941176
98,45,0.024
98,50,0.04
98,51,0.024
98,54,0.08219178099999999
98,74,0.122222222
98,79,0.042857143
98,83,0.024
98,87,0.225806452
98,89,0.139442231
98,96,0.027210884
98,100,0.023529412000000003
98,118,0.032258065
98,119,0.139442231
98,123,0.017892644
98,125,0.028301887
98,128,0.095744681
98,136,0.032258065
98,140,0.038461538
98,153,0.06097561
98,156,0.7377049179999999
98,164,0.019920319
98,167,0.225806452
98,172,0.019920319
98,173,0.147540984
98,178,0.049180328
98,180,0.118421053
98,181,0.096774194
98,187,0.042857143
98,188,0.024
98,196,0.15492957699999998
98,201,0.049180328
98,205,0.483870968
98,207,0.018404908
98,220,0.032608696
98,222,0.024
98,228,0.022727273
98,236,0.049180328
98,241,0.035714286
98,243,0.033707865
98,250,0.042857143
98,252,0.042857143
98,267,0.064102564
98,269,0.032258065
98,270,0.039215686
98,272,0.019920319
98,283,0.125248509
98,286,0.032258065
98,299,0.032258065
98,310,0.059602649
98,311,0.034090909
98,312,0.032258065
98,313,0.044117647
98,314,0.064935065
98,319,0.023255814
98,321,0.108108108
98,323,0.034883721
98,332,0.049180328
98,333,0.019920319
98,334,0.067114094
98,337,0.024
98,339,0.452054795
98,340,0.03030303
98,341,0.032608696
98,342,0.024
98,344,0.034883721
98,346,0.032258065
98,347,0.024
98,349,0.03
98,353,0.034090909
98,358,0.139442231
98,367,0.049180328
98,368,0.16167664699999998
98,385,0.019920319
98,388,0.032258065
98,397,0.168
98,402,0.483870968
98,411,0.024
98,414,0.031413613
98,417,0.0375
98,422,0.049180328
98,427,0.030534351
98,432,0.024
98,434,0.064935065
98,439,0.147540984
98,446,0.019920319
98,448,0.020618557
98,449,0.032258065
99,7,0.056603774
99,8,0.008517888000000001
99,14,0.01863354
99,15,0.059602649
99,16,0.016759777
99,18,0.018867925
99,19,0.022624434
99,20,0.090909091
99,26,0.035856574
99,27,0.066037736
99,28,0.040540541
99,34,0.01734104
99,36,0.018404908
99,38,0.027027027
99,39,0.03202847
99,41,0.018181818
99,46,0.112781955
99,52,0.284090909
99,58,0.022222222000000003
99,59,0.046948357
99,60,0.233480176
99,67,0.057324841
99,76,0.01734104
99,78,0.044117647
99,82,0.059602649
99,85,0.036363636
99,97,0.013953488
99,103,0.047619048
99,104,0.054166667
99,106,0.028409091
99,107,0.036725325
99,108,0.01754386
99,109,0.027027027
99,110,0.022222222000000003
99,111,0.0375
99,117,0.047619048
99,122,0.029239766
99,124,0.039548023
99,125,0.040358744
99,130,0.053892216
99,134,0.140495868
99,135,0.032051282
99,137,0.122302158
99,138,0.037037037
99,150,0.112781955
99,152,0.037593985
99,157,0.033195021
99,159,0.037593985
99,161,0.027472527000000004
99,165,0.032490975
99,169,0.020408163
99,176,0.342465753
99,177,0.294117647
99,179,0.018404908
99,183,0.037593985
99,190,0.15555555599999998
99,191,0.016949153
99,192,0.075471698
99,194,0.08878504699999999
99,202,0.018867925
99,203,0.069767442
99,212,0.145945946
99,216,0.018404908
99,218,0.069767442
99,226,0.017964072
99,228,0.080213904
99,230,0.263157895
99,231,0.010989011000000002
99,234,0.036725325
99,235,0.014218008999999997
99,237,0.069767442
99,239,0.052631579000000005
99,242,0.037593985
99,245,0.294117647
99,247,0.023474178
99,260,0.016806723
99,264,0.027027027
99,265,0.027027027
99,268,0.059602649
99,273,0.123076923
99,275,0.056603774
99,276,0.024390244
99,279,0.032432432000000004
99,284,0.044776119
99,288,0.146067416
99,295,0.095541401
99,302,0.016216216000000002
99,305,0.066666667
99,307,0.037593985
99,308,0.048442907
99,317,0.209302326
99,319,0.114754098
99,320,0.01754386
99,329,0.03202847
99,330,0.2
99,335,0.015789473999999998
99,338,0.024630542
99,350,0.041666667
99,360,0.049315068
99,362,0.011695906
99,365,0.027624309
99,370,0.023923445
99,373,0.01863354
99,374,0.061111111
99,376,0.087804878
99,377,0.203208556
99,378,0.022222222000000003
99,380,0.027027027
99,382,0.057324841
